feature,coef_mean,2.5%,97.5%
Glucose,1.2303630563234151,0.9613186991612552,1.519057177240799
BMI,0.6887436171627991,0.4012136060286973,0.9598048061235779
Pregnancies,0.4198984851873862,0.1588147919066952,0.687321648628366
DiabetesPedigreeFunction,0.2413895878037429,-0.02213842119968128,0.5028535694019876
Age,0.15357850455633262,-0.09973172744046184,0.4134712912855112
Insulin,-0.0542486270821163,-0.3705677227944843,0.25494096967009927
BloodPressure,-0.05282322262263115,-0.2835798498258561,0.1615822184602491
SkinThickness,0.03882710541724047,-0.1941565772829144,0.2930018651465974
